北京地区天气预报,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=10,20000101,1,"天气预报,多云",北京地区天气预报。降水概率10％。
欢庆活动　丰富多彩,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=11,20000101,10,,王永荪　方义农　陈瑛制作　新华社发
表演,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=12,20000101,10,"文艺,学生,华侨",旅居美国东部的一些华人华侨近日在华盛顿举行大型文艺联欢会，喜迎新世纪新千年的到来。
图片新闻,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=13,20000101,10,"街道,“2000”",莫斯科居民用彩灯将主要街道两侧的楼房装饰一新，以迎接新千年的到来。
克林顿：期盼创新突破,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=14,20000101,10,"创新,贺电,“电子资源的宝库”",（记者袁炳忠）美国总统克林顿30日发表迎接新千年的书面贺词，指出美国在未来年代里面临着机遇与挑战。
金大中：实现五大任务,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=15,20000101,10,"五大任务,民族,颁布",金大中在献词中提出了韩国在2000年需要实现的五大任务，这五大任务包括：实现国民和睦。
米洛舍维奇：祝愿和平自由,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=16,20000101,10,"米洛舍维奇,自由,和平",记者吕岩松、谢戎彬报道：新年前夕，南斯拉夫联盟总统米洛舍维奇就南国内局势和对新千年的展望等问题接受了南《政治报》的采访。他指出，南联盟人民永远不能忘记1999年以美国为首的北约对南联盟的武装侵略。
未来学家如是说,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=17,20000101,10,"未来学会,《2000年展望》,信息",未来学家如是说。未来学会还对一些著名未来学者的预言与现实作了一番对照，发现其中一些有趣的对和错。许多未来学者一般只预测几十年后的事情，但世界未来学会副会长格拉汉姆·莫里特尔却把眼光对准人类社会今后1000年的命运，发出了大胆而有启发性的预言。
旅美华人华侨祝福祖国,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=18,20000101,10,"美国大华府地区大陆大专,华侨,祝词",旅美华人华侨祝福祖国。香港和澳门的回归证明了‘一国两制’是实现中国统一的必由之路。海内外华人报效祖国的热忱，又必将成为祖国更加高速发展的动力。我们共同的心愿是以自己在美国的所学来报效祖国。
克雷蒂安：呼唤乐观自信,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=19,20000101,10,"加拿大人,贺电,历史",本报渥太华电记者邹德浩报道：在2000年来临之际，加拿大总理克雷蒂安在渥太华发表新年贺词，希望加拿大人能以乐观且充满信心的态度，迎接下一个世纪的到来。
“红白歌”与“千年虫”,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=20,20000101,10,"“千年虫”,“红白歌”,《敲响钟声的人是你》",本报驻日本记者于青。说到新年，许多日本人都会联想到“红白歌”。日本是亚洲最早进入二○○○年的国家。据统计，日本有二百万人备战“千年虫”。日本电信电话公司则劝告用户不要在子夜过后过多用电话拜年。
曼谷古城火树银花,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=21,20000101,10,"火树银花,曼谷王家田广场,古城",曼谷古城火树银花。广场中央矗立着一个高23米的大型铁架，顶端放置一个高1.2米、长8米的大型新千年倒计时电子钟。入夜王家田广场火树银花灿烂辉煌。
探戈之都五彩缤纷,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=22,20000101,10,"五彩缤纷,元旦,庆典",本报驻阿根廷记者兰才基。连日来，布宜诺斯艾利斯市各大商场、超市和店铺从早到晚播放着富有阿根廷民族风情的探戈舞曲和其它民间歌曲。元旦晚餐是阿根廷人迎接新千年活动中不可缺少的一部分。
争睹第一缕阳光,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=23,20000101,10,"新西兰北岛,争睹,庆典",争睹第一缕阳光———访新西兰吉斯伯恩市。第二张是市长本人在阳光下微笑着向中国人民致以新千年的祝贺。市长的祝词是：欢迎中国客人来我们这个最先迎接新千年阳光的地区做客。
马吉德：中国地位日益提高,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=24,20000101,10,"马吉德,国际,经济",马吉德：中国地位日益提高。记者朱梦魁报道：阿盟秘书长马吉德今天在接受本报记者采访时发表了对新世纪的展望。
图片新闻,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=25,20000101,11,"“千年虫”,计算机,陈建力",图为日本政府厚生省工作人员在其办公大楼内设置的“2000年问题对策本部信息中心”紧张地工作。
跨入新千年　全球经济热,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=26,20000101,11,"经济,投资,信息技术",但也并不是所有的美国公司都对增加投资抱有热情。英国科技发展面临的挑战究竟何在？日本首相小渊倡导的“新纪元工程”计划开发下一代因特网技术、信息家庭电器技术等。
地中海　油轮事故频发之地　全球污染最重之域,http://data.people.com.cn.proxy.library.georgetown.edu/rmrb/pd.html?qs=%7B%22cds%22%3A%5B%7B%22fld%22%3A%22dataTime.start%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000101%22%7D%2C%7B%22fld%22%3A%22dataTime.end%22%2C%22cdr%22%3A%22AND%22%2C%22hlt%22%3A%22false%22%2C%22vlr%22%3A%22AND%22%2C%22qtp%22%3A%22DEF%22%2C%22val%22%3A%2220000131%22%7D%5D%2C%22obs%22%3A%5B%7B%22fld%22%3A%22dataTime%22%2C%22drt%22%3A%22ASC%22%7D%5D%7D&tr=A&pageNo=1&pageSize=50&position=27,20000101,11,"事件,污染,地中海",地中海油轮事故频发之地全球污染最重之域。由于受污海域近日狂风大作，马耳他籍油轮“埃里卡”号断裂沉没后泄出的重油形成的“黑潮”肆虐法国西部大西洋海岸，已有近200公里的海岸受到油膜和油斑侵袭。
